id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,Fadeaway Bank shot,Running Layup Shot,Jump Bank Hook Shot,Driving Floating Jump Shot,Step Back Jump shot,Slam Dunk Shot,Tip Layup Shot,Driving Dunk Shot,Hook Shot,Running Alley Oop Layup Shot,Running Tip Shot,Running Pull-Up Jump Shot,Fadeaway Jump Shot,Putback Dunk Shot,Tip Dunk Shot,Running Reverse Layup Shot,Running Finger Roll Layup Shot,Putback Layup Shot,Step Back Bank Jump Shot,No Shot,Turnaround Jump Shot,Floating Jump shot,Jump Shot,Layup Shot,Reverse Layup Shot,Turnaround Fadeaway shot,Hook Bank Shot,Driving Jump shot,Cutting Dunk Shot,Driving Hook Shot,Running Alley Oop Dunk Shot,Alley Oop Layup shot,Turnaround Bank Hook Shot,Jump Bank Shot,Reverse Dunk Shot,Driving Floating Bank Jump Shot,Turnaround Fadeaway Bank Jump Shot,Running Dunk Shot,Tip Shot,Running Jump Shot,Running Hook Shot,Putback Slam Dunk Shot,Driving Bank Hook Shot,Turnaround Hook Shot,Cutting Finger Roll Layup Shot,Running Bank shot,Pullup Jump shot,Alley Oop Dunk Shot,Reverse Slam Dunk Shot,Running Slam Dunk Shot,Driving Bank shot,Driving Slam Dunk Shot,Running Reverse Dunk Shot,Pullup Bank shot,Jump Hook Shot,Driving Reverse Dunk Shot,Driving Finger Roll Layup Shot,Dunk Shot,Turnaround Bank shot,Driving Layup Shot,Cutting Layup Shot,Driving Reverse Layup Shot,Running Bank Hook Shot,Finger Roll Layup Shot,Left Corner 3,Right Corner 3,Mid-Range,In The Paint (Non-RA),Restricted Area,Backcourt,Above the Break 3,16-24 ft.,Back Court Shot,24+ ft.,Less Than 8 ft.,8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,Right Side(R),Center(C),Left Side(L),Left Side Center(LC),Back Court(BC),Right Side Center(RC),Season
201575,Brandon Rush,Wing,86,13.2875969,1.395348837,3.255813953,0.802325581,1.965116279,0.220930233,0.348837209,0.244186047,2.11627907,0.697674419,0.290697674,0.26744186,0.406976744,0.76744186,3.813953488,-0.395348837,105.121978,106.3813187,0.05932967,0.230769231,13.4756044,0.013901099,0.171549451,0,8.130769231,0.433747253,0.459065934,0.129021978,99.65340659,0.077241758,0,0,0,0,0.378205128,0.621794872,0,0,0,0,0.016025641,0.006410256,0,0,0.125,0,0.03525641,0,0,0.019230769,0.003205128,0,0,0,0.009615385,0.009615385,0.003205128,0.586538462,0.003205128,0.003205128,0,0,0.016025641,0.012820513,0,0.048076923,0,0,0.003205128,0,0,0.016025641,0.009615385,0,0.006410256,0,0.006410256,0,0.019230769,0,0,0,0.003205128,0,0,0,0.006410256,0,0,0,0,0.009615385,0,0.009615385,0.003205128,0,0,0,0,0.009615385,0.147435897,0.346153846,0.086538462,0,0.147435897,0.060897436,0.211538462,0,0.240384615,0.580128205,0.073717949,0.105769231,0.580128205,0.419871795,0.336538462,0,0.115384615,0.21474359,0.137820513,0.195512821,2015
201577,Robin Lopez,Center,82,26.94166667,4.341463415,8.06097561,0,0.012195122,1.536585366,1.93902439,3.268292683,4.048780488,1.390243902,1.56097561,0.195121951,1.62195122,2.219512195,10.2195122,-1.256097561,102.3756098,105.9426829,0.082890244,0.60597561,12.35121951,0.125365854,0.159914634,0,13.78414634,0.519902439,0.552182927,0.174902439,95.1897561,0.099390244,0,0,0,0,0.540880503,0.459119497,0.000898473,0.006289308,0.009883199,0.239892183,0.042228212,0,0.000898473,0,0,0,0.008984726,0,0,0.000898473,0,0,0,0,0.004492363,0.090745732,0,0.205750225,0.039532794,0,0,0.043126685,0.001796945,0,0.005390836,0.179694519,0,0,0.004492363,0.005390836,0.000898473,0.000898473,0.001796945,0.008086253,0.001796945,0.001796945,0.005390836,0,0,0,0,0,0.063791554,0.000898473,0,0.000898473,0.002695418,0,0,0,0,0.000898473,0,0.010781671,0,0,0.00359389,0.001796945,0,0.00359389,0,0.000898473,0.000898473,0,0.14195867,0.310871518,0.545372866,0,0.786163522,0.001796945,0.155435759,0.056603774,0.001796945,0.998203055,0.870619946,0,0.012578616,0.011680144,0.060197664,0.04492363,2015
201578,Marreese Speights,Center,95,10.50912281,2.547368421,6.010526316,0.431578947,1.094736842,1.242105263,1.526315789,0.957894737,2.042105263,0.757894737,0.442105263,0.231578947,0.894736842,1.663157895,6.768421053,0.231578947,98.54615385,103.4307692,0.110317308,0.25,7.643269231,0.095538462,0.190269231,0,10.44423077,0.421336538,0.465528846,0.301182692,100.5931731,0.049182692,0,0,0,0,0.467272727,0.532727273,0.000909091,0.002727273,0.001818182,0.013636364,0.015454545,0,0.001818182,0,0.060909091,0,0.031818182,0.000909091,0.000909091,0.045454545,0.001818182,0,0,0.012727273,0.002727273,0.022727273,0.000909091,0.468181818,0.009090909,0,0.000909091,0.01,0.005454545,0.023636364,0.005454545,0.1,0,0.004545455,0.004545455,0.008181818,0.001818182,0.009090909,0.008181818,0.010909091,0.000909091,0,0.01,0,0.001818182,0,0.000909091,0.003636364,0.035454545,0.000909091,0.000909091,0.001818182,0.004545455,0,0.000909091,0,0.001818182,0.026363636,0,0.01,0.001818182,0,0.004545455,0.001818182,0,0.004545455,0.005454545,0.061818182,0.003636364,0.002727273,0.48,0.125454545,0.320909091,0.002727273,0.407272727,0.070909091,0.115454545,0.403636364,0.073636364,0.926363636,0.572727273,0.002727273,0.15,0.114545455,0.109090909,0.050909091,2015
201579,Roy Hibbert,Center,81,23.09465021,2.24691358,5.074074074,0,0.024691358,1.444444444,1.790123457,1.617283951,3.296296296,1.172839506,1.358024691,0.395061728,0.938271605,3.111111111,5.938271605,-8.444444444,95.77904762,110.9552381,0.072047619,0.543619048,11.96380952,0.0906,0.162485714,0,12.55142857,0.456019048,0.513019048,0.149628571,96.24285714,0.074133333,0,0,0,0,0.446584939,0.553415061,0.001751313,0.009632224,0.012259194,0.162872154,0.04028021,0,0.000875657,0,0.000875657,0,0.003502627,0,0,0.007005254,0,0,0,0.004378284,0.00525394,0.019264448,0,0.440455342,0.004378284,0,0,0.048161121,0.004378284,0,0,0.102451839,0,0.001751313,0.000875657,0.033274956,0.000875657,0.006129597,0,0.004378284,0.007005254,0.000875657,0.00525394,0,0.000875657,0,0,0,0.029772329,0,0,0,0,0,0,0.000875657,0,0.017513135,0,0.00262697,0.000875657,0,0.019264448,0,0,0,0,0.003502627,0,0,0.403677758,0.300350263,0.292469352,0,0.511383538,0.003502627,0.257443082,0.227670753,0.003502627,0.996497373,0.6558669,0,0.061295972,0.030647986,0.164623468,0.087565674,2015
201580,JaVale McGee,Center,36,10.36435185,2.166666667,3.777777778,0,0.027777778,0.555555556,1.166666667,1.527777778,2.25,0.083333333,0.722222222,0.166666667,0.666666667,1.416666667,4.888888889,-1.416666667,98.89767442,103.5046512,0.016953488,0.069767442,3.193023256,0.14144186,0.236116279,0,12.25581395,0.483162791,0.492697674,0.211604651,95.64023256,0.090186047,0,0,0,0,0.549107143,0.450892857,0.008928571,0.03125,0.017857143,0.049107143,0.098214286,0,0.004464286,0,0,0,0.013392857,0.004464286,0,0.004464286,0,0,0,0,0.004464286,0.084821429,0.004464286,0.178571429,0.013392857,0,0,0.008928571,0.008928571,0.004464286,0.004464286,0.089285714,0,0.004464286,0.026785714,0.004464286,0.004464286,0.017857143,0.004464286,0.008928571,0.004464286,0,0.004464286,0,0,0,0.004464286,0,0.03125,0,0,0,0,0,0.004464286,0.004464286,0,0.044642857,0,0.022321429,0.004464286,0,0.004464286,0.151785714,0.008928571,0.004464286,0,0.004464286,0,0,0.142857143,0.165178571,0.6875,0,0.8125,0.004464286,0.116071429,0.066964286,0.004464286,0.995535714,0.861607143,0,0.017857143,0.008928571,0.066964286,0.044642857,2015
201581,JJ Hickson,Center,35,12.03055556,2.277777778,4.416666667,0,0.027777778,1.361111111,3.111111111,1.111111111,2.666666667,0.694444444,0.388888889,0.444444444,0.694444444,1.333333333,5.916666667,-1.555555556,108.4111111,107.2472222,0.103611111,0.201388889,10.1775,0.077916667,0.202583333,0,9.411111111,0.406694444,0.416611111,0.207194444,101.1980556,0.097444444,0,0,0,0,0.485436893,0.514563107,0,0.011326861,0.003236246,0.01618123,0.087378641,0,0.017799353,0,0.003236246,0,0.030744337,0.003236246,0,0.012944984,0,0,0,0.004854369,0.011326861,0.012944984,0.001618123,0.265372168,0.012944984,0,0.001618123,0.008090615,0.033980583,0.004854369,0.001618123,0.221682848,0,0,0.011326861,0.01618123,0,0.003236246,0.004854369,0.019417476,0.006472492,0.001618123,0.006472492,0,0.001618123,0,0.001618123,0.001618123,0.053398058,0,0,0.001618123,0,0,0.001618123,0,0,0.040453074,0,0.01618123,0,0.004854369,0.004854369,0.022653722,0,0.012944984,0.001618123,0.001618123,0,0.001618123,0.13592233,0.262135922,0.597087379,0.001618123,0.77184466,0.003236246,0.166666667,0.056634304,0.004854369,0.995145631,0.846278317,0.001618123,0.006472492,0.01618123,0.053398058,0.07605178,2015
201582,Alexis Ajinca,Center,59,14.3539548,2.542372881,5.322033898,0,0.016949153,0.881355932,1.050847458,1.271186441,3.288135593,0.542372881,0.610169492,0.322033898,0.915254237,2.271186441,5.966101695,-1.101694915,100.5677966,107.7237288,0.057830508,0.259491525,6.928813559,0.084932203,0.255440678,0,10.83220339,0.441186441,0.47220339,0.200661017,99.45898305,0.096033898,0,0,0,0,0.517027864,0.482972136,0,0.010835913,0.004643963,0.061919505,0.046439628,0,0.001547988,0,0.007739938,0,0.010835913,0,0.001547988,0.00619195,0.001547988,0,0,0.027863777,0.009287926,0.026315789,0.004643963,0.431888545,0.009287926,0,0,0.012383901,0.004643963,0.001547988,0.003095975,0.117647059,0,0.004643963,0.003095975,0.017027864,0,0.003095975,0,0.015479876,0.009287926,0.00619195,0.012383901,0,0,0.001547988,0.004643963,0,0.047987616,0.001547988,0,0,0.003095975,0,0,0,0.001547988,0.046439628,0,0.001547988,0,0,0.003095975,0.00619195,0.001547988,0.007739938,0,0.003095975,0,0,0.373065015,0.261609907,0.362229102,0,0.534055728,0.003095975,0.238390093,0.224458204,0.001547988,0.998452012,0.660990712,0,0.075851393,0.057275542,0.114551084,0.091331269,2015
201583,Ryan Anderson,Forward,66,30.45378788,6.015151515,14.06060606,1.984848485,5.409090909,3.015151515,3.454545455,2,4.015151515,1.121212121,0.378787879,0.575757576,1.363636364,1.651515152,17.03030303,0.46969697,104.9649351,106.1636364,0.056974026,0.609350649,6.424675325,0.067116883,0.151285714,0,7.968831169,0.455233766,0.510506494,0.226168831,98.55662338,0.093012987,0,0,0,0,0.41507177,0.58492823,0,0.001196172,0.000598086,0.004186603,0.008373206,0,0.003588517,0.000598086,0.003588517,0.000598086,0.022727273,0,0,0.065191388,0,0,0,0.016148325,0.002990431,0.033492823,0.002392344,0.565191388,0.011363636,0,0,0.001794258,0.001794258,0.070574163,0,0.093899522,0,0.002990431,0,0.001196172,0,0.012559809,0.003588517,0,0.001196172,0.000598086,0.005980861,0,0.003588517,0,0,0.000598086,0.026913876,0,0,0.002392344,0.000598086,0.000598086,0,0,0,0.017344498,0,0.004784689,0,0,0.000598086,0,0,0.004186603,0.040669856,0.358851675,0.028110048,0.004784689,0.255980861,0.067583732,0.244019139,0.004784689,0.295454545,0.427631579,0.122009569,0.150119617,0.432416268,0.567583732,0.412679426,0.004784689,0.160885167,0.169856459,0.109449761,0.142344498,2015
201584,Courtney Lee,Guard,86,30.12170543,3.61627907,8.023255814,1,2.627906977,1.313953488,1.546511628,0.395348837,2.220930233,1.686046512,0.360465116,1.069767442,0.895348837,1.779069767,9.546511628,1.558139535,105.577907,103.6244186,0.088662791,0.78872093,14.83488372,0.014616279,0.087151163,0,8.018604651,0.516023256,0.547802326,0.147930233,95.7555814,0.069534884,0,0,0,0,0.449808429,0.550191571,0,0.000766284,0,0,0.001532567,0,0.002298851,0,0.134099617,0.001532567,0.050574713,0.001532567,0,0.003831418,0.003831418,0,0,0,0.016091954,0,0.003831418,0.574712644,0.001532567,0,0.011494253,0,0.02835249,0.006130268,0,0.0651341,0,0,0.001532567,0,0,0.006896552,0.005363985,0,0,0,0.008429119,0,0.003831418,0,0.005363985,0,0.001532567,0,0,0,0.019923372,0,0,0,0,0.005363985,0.003065134,0,0.001532567,0,0.000766284,0,0,0.029118774,0.074329502,0.21532567,0.05210728,0.002298851,0.357854406,0.107279693,0.190804598,0.002298851,0.233716475,0.341762452,0.175478927,0.246743295,0.344827586,0.655172414,0.381609195,0.002298851,0.152490421,0.140229885,0.154789272,0.168582375,2015
201585,Kosta Koufos,Center,78,18.87911392,3.037974684,5.721518987,0,0,0.734177215,1.341772152,2.189873418,3.316455696,0.430379747,0.911392405,0.53164557,0.607594937,2.379746835,6.810126582,-2.860759494,99.95180723,108.1313253,0.034012048,0.156626506,6.604698795,0.111638554,0.190590361,0,10.6313253,0.481409639,0.481927711,0.14913253,100.7066265,0.074409639,0,0,0,0,0.517575758,0.482424242,0.001212121,0.002424242,0.014545455,0.236363636,0.03030303,0,0.010909091,0,0.001212121,0,0.001212121,0.002424242,0,0,0,0,0,0,0.016969697,0.038787879,0,0.212121212,0.016969697,0,0,0.018181818,0.044848485,0,0.001212121,0.187878788,0,0,0.010909091,0.023030303,0,0.015757576,0.001212121,0.006060606,0.010909091,0.007272727,0.010909091,0,0.003636364,0,0.001212121,0,0.044848485,0,0,0,0.004848485,0,0,0,0,0.002424242,0,0.002424242,0,0,0.00969697,0.004848485,0,0.002424242,0,0,0,0,0.083636364,0.455757576,0.460606061,0,0.784242424,0,0.187878788,0.027878788,0,1,0.900606061,0,0.006060606,0.006060606,0.043636364,0.043636364,2015
201586,Serge Ibaka,Forward,95,32.19087719,5.221052632,10.74736842,0.936842105,2.610526316,1.073684211,1.431578947,1.694736842,5.042105263,0.789473684,1.8,0.547368421,1.231578947,2.726315789,12.45263158,6.989473684,110.2708029,102.6722628,0.030058394,0.395182482,5.076642336,0.074007299,0.159109489,0,8.728467153,0.508854015,0.534868613,0.168452555,97.66058394,0.083459854,0,0,0,0,0.477151335,0.522848665,0,0.002373887,0.00652819,0.037388724,0.043323442,0,0.002967359,0,0.015430267,0,0.010089021,0,0,0.002373887,0,0,0,0.002967359,0.005341246,0.007715134,0.001780415,0.669436202,0.008308605,0,0,0.01958457,0.014243323,0.001780415,0.000593472,0.068249258,0,0,0.003560831,0.002373887,0,0.003560831,0.001186944,0.004154303,0.001780415,0.001186944,0.004747774,0,0,0,0,0.001186944,0.01305638,0,0,0,0.001186944,0,0.000593472,0,0,0.015430267,0,0.005341246,0.004154303,0,0.001780415,0.007121662,0,0.007121662,0.04272997,0.154896142,0.041543027,0,0.400593472,0.142433234,0.217804154,0,0.303264095,0.239169139,0.145400593,0.312166172,0.238575668,0.761424332,0.519881306,0,0.112166172,0.121068249,0.119287834,0.127596439,2015
201587,Nicolas Batum,Guard,75,34.53955556,5.186666667,12.21333333,1.933333333,5.613333333,2.4,2.826666667,0.76,5.173333333,5.506666667,0.573333333,0.893333333,2.826666667,1.6,14.70666667,1.6,106.2617284,104.1469136,0.243691358,2.229876543,23.82469136,0.023641975,0.155641975,0,13.12962963,0.48162963,0.522851852,0.21091358,96.68481481,0.10682716,0,0,0,0,0.413654618,0.586345382,0,0.002677376,0,0.000669344,0.010040161,0,0.002008032,0.000669344,0.046184739,0,0.03480589,0.001338688,0,0.022088353,0.001338688,0,0,0.016064257,0.005354752,0.004685408,0.001338688,0.673360107,0.004685408,0.000669344,0.001338688,0.000669344,0.00334672,0.02476573,0.000669344,0.047523427,0,0,0.002677376,0,0,0.002008032,0.010709505,0,0.001338688,0,0.009370817,0,0.000669344,0,0.002008032,0,0.008032129,0,0,0.002677376,0.016064257,0,0.000669344,0,0,0.012717537,0.000669344,0.00669344,0.004685408,0,0.000669344,0.001338688,0,0.010709505,0.042168675,0.404953146,0.032797858,0.000669344,0.289156627,0.058902276,0.171352075,0.000669344,0.196787149,0.479919679,0.117135207,0.205488621,0.480589023,0.519410977,0.33601071,0.000669344,0.214859438,0.200803213,0.141900937,0.105756359,2015
201588,George Hill,Guard,81,34.16502058,4.419753086,9.839506173,1.740740741,4.209876543,1.62962963,2.12345679,0.790123457,3.12345679,3.395061728,0.222222222,1.098765432,1.345679012,2.037037037,12.20987654,1.62962963,104.0037736,100.6481132,0.152867925,1.728962264,20.99245283,0.025811321,0.099198113,0,9.062264151,0.515301887,0.557433962,0.16640566,95.85830189,0.096641509,0,0,0,0,0.45349731,0.54650269,0,0,0,0.001537279,0.004611837,0.006917756,0.002305919,0,0.079938509,0.006149116,0.045349731,0.00076864,0,0.005380477,0.003074558,0,0,0.00076864,0.012298232,0.004611837,0.005380477,0.560338201,0.005380477,0,0.002305919,0.001537279,0.036126057,0.018447348,0.001537279,0.075326672,0,0.00076864,0.00076864,0.00076864,0,0.011529593,0.01614143,0.001537279,0.002305919,0,0.006149116,0,0.006149116,0,0.009992314,0.00076864,0,0,0,0,0.020753267,0.001537279,0,0,0,0.009223674,0.00076864,0.002305919,0.003843198,0,0,0.00076864,0,0.023827825,0.083781706,0.263643351,0.048424289,0.001537279,0.235203689,0.127594158,0.239815527,0.001537279,0.304381245,0.395849347,0.146810146,0.151421983,0.397386626,0.602613374,0.4688701,0.001537279,0.131437356,0.127594158,0.108378171,0.162182936,2015
201589,Darrell Arthur,Forward,70,21.45023474,3.154929577,6.971830986,0.661971831,1.704225352,0.563380282,0.746478873,1.225352113,2.943661972,1.38028169,0.690140845,0.774647887,0.943661972,2.690140845,7.535211268,-0.802816901,100.4032258,104.1268817,0.085677419,0.656666667,12.2688172,0.061129032,0.136150538,0,9.251612903,0.44555914,0.469537634,0.180978495,97.8511828,0.057591398,0,0,0,0,0.430351076,0.569648924,0,0.004530011,0.002265006,0.016987542,0.018120045,0.001132503,0.002265006,0,0.014722537,0,0.010192525,0,0.001132503,0.009060023,0,0,0,0.013590034,0.009060023,0.018120045,0.001132503,0.70781427,0.006795017,0,0.001132503,0.002265006,0.005662514,0.006795017,0.001132503,0.054360136,0,0.003397508,0.002265006,0.001132503,0,0.011325028,0,0.001132503,0.009060023,0.001132503,0.006795017,0,0,0,0,0,0.006795017,0,0,0,0.004530011,0.002265006,0.001132503,0,0.001132503,0.028312571,0,0.004530011,0.001132503,0,0.002265006,0,0,0.003397508,0.027180068,0.199320498,0.032842582,0.003397508,0.474518686,0.073612684,0.189127973,0.003397508,0.236693092,0.259343148,0.146092865,0.354473386,0.262740657,0.737259343,0.400906002,0.003397508,0.144960362,0.146092865,0.148357871,0.156285391,2015
203457,Nerlens Noel,Center,67,29.34877451,4.573529412,8.75,0.014705882,0.029411765,2.029411765,3.441176471,2.279411765,5.720588235,1.794117647,1.5,1.735294118,2.397058824,2.838235294,11.19117647,-6.735294118,94.89705882,106.1470588,0.107176471,0.919117647,12.33676471,0.084338235,0.218382353,0,17.26323529,0.528720588,0.548441176,0.188117647,99.97382353,0.112808824,0,0,0,0,0.492,0.508,0.0024,0.0264,0.0088,0.06,0.0824,0.0008,0.0008,0,0.0072,0,0.0312,0.0016,0,0.0024,0,0,0.004,0.0016,0.0048,0.0096,0,0.3152,0.0168,0,0.0008,0.0144,0.02,0.004,0.0032,0.1344,0,0.0032,0.024,0.02,0.0008,0.008,0.0024,0.0192,0.0096,0.0016,0.0024,0.0016,0.0032,0,0.0008,0.0032,0.0232,0.0016,0,0,0.0008,0,0.0056,0,0,0.012,0,0.0056,0.0064,0.0056,0.0128,0.0648,0.0008,0.008,0,0.0016,0,0,0.1968,0.2504,0.5512,0.0008,0.7376,0.0008,0.1592,0.1016,0.0016,0.9984,0.828,0.0008,0.0144,0.0232,0.0496,0.084,2015
201596,Mario Chalmers,Guard,61,22.33333333,2.983606557,7.278688525,0.754098361,2.442622951,3.573770492,4.295081967,0.393442623,2.180327869,3.770491803,0.213114754,1.442622951,1.819672131,2.967213115,10.29508197,1.262295082,103.9714286,100.4193277,0.207823529,1.795882353,22.94117647,0.017697479,0.10007563,0,13.04033613,0.48107563,0.549252101,0.195252101,93.84789916,0.07812605,0,0,0,0,0.404312668,0.595687332,0,0,0,0.000898473,0.001796945,0.00359389,0.005390836,0,0.02785265,0.000898473,0.155435759,0,0.000898473,0.007187781,0,0,0,0,0.005390836,0.005390836,0.008984726,0.498652291,0,0.002695418,0.000898473,0,0.045822102,0.017070979,0,0.088050314,0,0,0,0,0,0.006289308,0.017969452,0,0,0,0.011680144,0,0.014375562,0,0.011680144,0.013477089,0.000898473,0,0,0.000898473,0.014375562,0,0,0,0,0.00359389,0.002695418,0.000898473,0.000898473,0,0,0,0,0.023360288,0.064690027,0.230907457,0.055705301,0.009883199,0.143755615,0.154537287,0.340521114,0.011680144,0.445642408,0.34950584,0.105121294,0.088050314,0.361185984,0.638814016,0.534591195,0.011680144,0.102425876,0.119496855,0.112309075,0.119496855,2015
201599,DeAndre Jordan,Center,83,33.73373494,4.590361446,6.56626506,0,0.012048193,3.469879518,8.168674699,3.578313253,10.36144578,1.21686747,2.313253012,0.710843373,1.373493976,2.698795181,12.65060241,5.337349398,108.0446809,101.4021277,0.050638298,0.658723404,9.125531915,0.112585106,0.309861702,0,10.79468085,0.673180851,0.606925532,0.150510638,97.36829787,0.13393617,0,0,0,0,0.703527169,0.296472831,0.007626311,0.036224976,0.002859867,0.039084843,0.101048618,0,0.004766444,0,0.000953289,0,0.006673022,0.001906578,0,0.000953289,0,0.002859867,0,0,0.010486177,0.063870353,0,0.044804576,0.020019066,0,0,0.009532888,0,0,0.003813155,0.15729266,0,0.002859867,0.036224976,0.002859867,0.001906578,0.009532888,0.005719733,0.042897998,0.027645377,0.001906578,0.003813155,0,0,0,0,0,0.056244042,0.009532888,0.001906578,0.000953289,0.001906578,0,0.004766444,0,0,0.000953289,0,0.011439466,0.001906578,0.006673022,0,0.253574833,0,0,0,0.004766444,0,0,0.003813155,0.066730219,0.924690181,0,0.988560534,0.004766444,0.006673022,0,0.004766444,0.995233556,0.993326978,0,0,0.002859867,0.002859867,0.000953289,2015
201600,Omer Asik,Center,68,17.13382353,1.529411765,2.882352941,0,0,0.897058824,1.647058824,1.75,4.323529412,0.382352941,0.338235294,0.308823529,0.882352941,1.823529412,3.955882353,-3,93.3494382,110.005618,0.032011236,0.178876404,8.705393258,0.090179775,0.246067416,0,17.93707865,0.356449438,0.408921348,0.102224719,95.28044944,0.119449438,0,0,0,0,0.52365416,0.47634584,0,0.009787928,0,0.022838499,0.15497553,0,0,0,0,0,0.013050571,0,0,0,0,0,0,0,0.024469821,0.039151713,0,0.065252855,0.042414356,0,0,0,0,0,0,0.420880914,0,0,0.004893964,0.003262643,0,0.053833605,0,0.032626427,0.014681892,0.003262643,0.003262643,0,0.001631321,0,0,0.001631321,0.066884176,0.003262643,0,0,0.001631321,0,0,0.001631321,0.003262643,0,0,0.004893964,0.001631321,0.001631321,0,0.001631321,0,0.001631321,0,0,0,0,0.01141925,0.04730832,0.941272431,0,0.980424144,0,0.016313214,0.003262643,0,1,0.990212072,0,0.001631321,0,0.004893964,0.003262643,2015
201601,Luc Mbah a Moute,Forward,80,16.68604167,1.225,2.6625,0.1625,0.5,0.3875,0.725,0.775,1.4875,0.3875,0.2375,0.5875,0.45,1.3625,3,1.6875,99.60125,94.54,0.0342,0.1375,9.343625,0.0489875,0.080275,0,11.095,0.424075,0.43385,0.087325,100.12,0.0160125,0,0,0,0,0.408066429,0.591933571,0,0,0.00118624,0.004744958,0.021352313,0,0.003558719,0,0.014234875,0.00118624,0.056939502,0.002372479,0,0,0,0,0,0.00118624,0.022538553,0.004744958,0,0.575326216,0.010676157,0,0,0.003558719,0,0.004744958,0,0.207591934,0,0.002372479,0,0.00118624,0.00118624,0.008303677,0.003558719,0,0.005931198,0,0,0,0.011862396,0,0,0.00118624,0.004744958,0,0,0,0.004744958,0,0,0,0,0.005931198,0,0.007117438,0.002372479,0,0.00118624,0,0,0.002372479,0.040332147,0.199288256,0.043890866,0.00118624,0.255041518,0.054567023,0.40569395,0.00118624,0.454329775,0.283511269,0.039145907,0.221826809,0.284697509,0.715302491,0.574139976,0.00118624,0.145907473,0.09489917,0.099644128,0.084223013,2015
201603,Sonny Weems,Wing,43,11.23062016,0.976744186,2.581395349,0.348837209,0.976744186,0.186046512,0.348837209,0.162790698,1.069767442,1.139534884,0.023255814,0.23255814,0.953488372,1.093023256,2.488372093,-2.279069767,94.32093023,107.472093,0.182325581,0.660930233,26.45976744,0.017534884,0.123883721,0,17.70465116,0.363372093,0.361162791,0.129581395,102.2397674,0.058627907,0,0,0,0,0.373913043,0.626086957,0,0,0.008695652,0,0.008695652,0,0,0,0.052173913,0.008695652,0.043478261,0,0,0.008695652,0,0,0.008695652,0.008695652,0.052173913,0,0,0.617391304,0.008695652,0,0,0,0.008695652,0.034782609,0,0.052173913,0,0,0.008695652,0,0,0,0,0,0.017391304,0,0,0,0,0,0.017391304,0,0,0,0,0,0.017391304,0,0,0,0,0.008695652,0,0.008695652,0,0,0,0,0,0,0.052173913,0.243478261,0.086956522,0,0.269565217,0.095652174,0.252173913,0.008695652,0.313043478,0.373913043,0.165217391,0.139130435,0.382608696,0.617391304,0.4,0.008695652,0.086956522,0.165217391,0.156521739,0.182608696,2015
201609,Goran Dragic,Guard,86,33.00620155,5.906976744,12.56976744,0.930232558,2.918604651,1.779069767,2.418604651,0.755813953,3.26744186,5.5,0.23255814,0.895348837,2.511627907,2.720930233,14.52325581,2.779069767,104.472093,100.5732558,0.262267442,2.576604651,25.25930233,0.024953488,0.107639535,0,11.81162791,0.499697674,0.524093023,0.221837209,96.19197674,0.105965116,0,0,0,0,0.489429175,0.510570825,0,0,0.000528541,0.003171247,0,0.001057082,0.002642706,0,0.058139535,0.002642706,0.131606765,0.000528541,0,0.008985201,0.002114165,0,0,0.002114165,0.003699789,0.003171247,0.007928118,0.424947146,0.003171247,0.001057082,0.000528541,0.000528541,0.019027484,0.05179704,0,0.152219873,0,0.001057082,0.000528541,0,0,0.01744186,0.011627907,0,0,0.001057082,0.012684989,0,0.016384778,0,0.003699789,0.002642706,0.003171247,0,0,0,0.026427061,0,0,0,0,0.015327696,0.001585624,0.000528541,0.000528541,0,0.001057082,0,0,0.002642706,0.035940803,0.173890063,0.035940803,0,0.217758985,0.141649049,0.394820296,0.001057082,0.467758985,0.244714588,0.173890063,0.112579281,0.24577167,0.75422833,0.591437632,0.001057082,0.119978858,0.065539112,0.130549683,0.091437632,2015
