id;name;position;fgm;fga;fg3m;fg3a;ftm;fta;oreb;dreb;ast;blk;stl;to;pf;pts;plus_minus;off_rating;def_rating;ast_pct;ast_tov;ast_ratio;oreb_pct;dreb_pct;treb_pct;tm_tov_pct;efg_pct;ts_pct;usg_pct;pace;pie
1626183;Branden Dawson;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626184;Chasson Randle;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200777;Joel Freeland;Center;1.2622950819672132;2.7049180327868854;0.0;0.03278688524590164;0.3442622950819672;0.5081967213114754;1.5081967213114753;2.0327868852459017;0.6065573770491803;0.3770491803278688;0.18032786885245902;0.5901639344262295;1.6721311475409837;2.8688524590163933;0.3442622950819672;101.54262295081969;103.90163934426229;0.06993442622950821;0.29918032786885246;13.319344262295083;0.12222950819672129;0.16211475409836065;0.0;15.406557377049177;0.3742622950819672;0.41201639344262286;0.13596721311475413;95.4788524590164;0.06736065573770493;0;0;0;0
200778;James White;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200779;Steve Novak;Forward;1.0344827586206897;2.5689655172413794;0.896551724137931;2.1551724137931036;0.10344827586206896;0.10344827586206896;0.1206896551724138;0.9482758620689655;0.2413793103448276;0.06896551724137931;0.20689655172413793;0.08620689655172414;0.7586206896551724;3.0689655172413794;1.4137931034482758;104.46896551724137;96.05000000000003;0.031879310344827584;0.017241379310344827;4.55;0.009000000000000001;0.12132758620689657;0.0;4.13448275862069;0.3900689655172413;0.3923965517241379;0.1141551724137931;106.76068965517238;0.049758620689655184;0;0;0;0
2124;Malik Allen;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200782;PJ Tucker;Forward;3.271604938271605;7.592592592592593;0.9135802469135802;2.3580246913580245;1.9259259259259258;2.4814814814814814;1.9876543209876543;4.54320987654321;1.7407407407407407;0.2839506172839506;1.3580246913580247;1.2592592592592593;2.5185185185185186;9.382716049382717;1.6049382716049383;106.86913580246913;104.93827160493827;0.07912345679012346;1.0391358024691357;14.375308641975309;0.06881481481481483;0.1662098765432099;0.0;11.062962962962967;0.4881358024691358;0.5442962962962962;0.13972839506172835;98.86691358024687;0.08660493827160495;0;0;0;0
200783;Craig Smith;Forward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626192;Pat Connaughton;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203107;Tomas Satoransky;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626196;Josh Richardson;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200789;Daniel Gibson;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1626199;Darrun Hilliard;Guard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2137;Ime Udoka;Unknown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
