id,name,position,recorded_games,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,off_rating,def_rating,ast_pct,ast_tov,ast_ratio,oreb_pct,dreb_pct,treb_pct,tm_tov_pct,efg_pct,ts_pct,usg_pct,pace,pie,shot_distance,shot_made_flag,loc_x,loc_y,event_type-Missed Shot,event_type-Made Shot,action_type-Fadeaway Bank shot,action_type-Running Layup Shot,action_type-Jump Bank Hook Shot,action_type-Driving Floating Jump Shot,action_type-Step Back Jump shot,action_type-Slam Dunk Shot,action_type-Tip Layup Shot,action_type-Driving Dunk Shot,action_type-Hook Shot,action_type-Running Alley Oop Layup Shot,action_type-Running Tip Shot,action_type-Running Pull-Up Jump Shot,action_type-Fadeaway Jump Shot,action_type-Putback Dunk Shot,action_type-Tip Dunk Shot,action_type-Running Reverse Layup Shot,action_type-Running Finger Roll Layup Shot,action_type-Putback Layup Shot,action_type-Step Back Bank Jump Shot,action_type-No Shot,action_type-Turnaround Jump Shot,action_type-Floating Jump shot,action_type-Jump Shot,action_type-Layup Shot,action_type-Reverse Layup Shot,action_type-Turnaround Fadeaway shot,action_type-Hook Bank Shot,action_type-Driving Jump shot,action_type-Cutting Dunk Shot,action_type-Driving Hook Shot,action_type-Running Alley Oop Dunk Shot,action_type-Alley Oop Layup shot,action_type-Turnaround Bank Hook Shot,action_type-Jump Bank Shot,action_type-Reverse Dunk Shot,action_type-Driving Floating Bank Jump Shot,action_type-Turnaround Fadeaway Bank Jump Shot,action_type-Running Dunk Shot,action_type-Tip Shot,action_type-Running Jump Shot,action_type-Running Hook Shot,action_type-Putback Slam Dunk Shot,action_type-Driving Bank Hook Shot,action_type-Turnaround Hook Shot,action_type-Cutting Finger Roll Layup Shot,action_type-Running Bank shot,action_type-Pullup Jump shot,action_type-Alley Oop Dunk Shot,action_type-Reverse Slam Dunk Shot,action_type-Running Slam Dunk Shot,action_type-Driving Bank shot,action_type-Driving Slam Dunk Shot,action_type-Running Reverse Dunk Shot,action_type-Pullup Bank shot,action_type-Jump Hook Shot,action_type-Driving Reverse Dunk Shot,action_type-Driving Finger Roll Layup Shot,action_type-Dunk Shot,action_type-Turnaround Bank shot,action_type-Driving Layup Shot,action_type-Cutting Layup Shot,action_type-Driving Reverse Layup Shot,action_type-Running Bank Hook Shot,action_type-Finger Roll Layup Shot,shot_zone_basic-Left Corner 3,shot_zone_basic-Right Corner 3,shot_zone_basic-Mid-Range,shot_zone_basic-In The Paint (Non-RA),shot_zone_basic-Restricted Area,shot_zone_basic-Backcourt,shot_zone_basic-Above the Break 3,shot_zone_range-16-24 ft.,shot_zone_range-Back Court Shot,shot_zone_range-24+ ft.,shot_zone_range-Less Than 8 ft.,shot_zone_range-8-16 ft.,shot_type-3PT Field Goal,shot_type-2PT Field Goal,shot_zone_area-Right Side(R),shot_zone_area-Center(C),shot_zone_area-Left Side(L),shot_zone_area-Left Side Center(LC),shot_zone_area-Back Court(BC),shot_zone_area-Right Side Center(RC),Season
978,Peja Stojakovic,Forward,52,18.33910256,2.865384615,6.673076923,1.653846154,4.096153846,0.576923077,0.653846154,0.326923077,1.730769231,0.692307692,0.076923077,0.480769231,0.5,0.865384615,7.961538462,3.038461538,111.0057692,104.0711538,0.060942308,0.240384615,6.734615385,0.019346154,0.118269231,0,8.469230769,0.519903846,0.536461538,0.185557692,102.7478846,0.083346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
979,Jermaine O'Neal,Center,164,19.27947154,2.713414634,5.62804878,0,0.006097561,1.591463415,2.073170732,1.56097561,3.43902439,0.597560976,1.280487805,0.280487805,1.12804878,2.554878049,7.018292683,-0.43902439,97.38536585,99.35487805,0.052213415,0.25347561,6.984756098,0.09225,0.192621951,0,15.29634146,0.449615854,0.503713415,0.18402439,93.7754878,0.06797561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
203460,Andre Roberson,Forward,253,21.31383399,1.782608696,3.830039526,0.403162055,1.498023715,0.42687747,0.861660079,1.023715415,2.853754941,0.798418972,0.616600791,0.849802372,0.588932806,2.09486166,4.395256917,2.031620553,104.1215139,101.0334661,0.050916335,0.327968127,14.64366534,0.057792829,0.142366534,0,10.5310757,0.481581673,0.498075697,0.102115538,98.6559761,0.063262948,0,0,0,0,0.48125,0.51875,0,0.00625,0,0.004166667,0.05625,0.002083333,0,0,0.0125,0.002083333,0.041666667,0.004166667,0,0,0,0,0,0,0.00625,0.027083333,0.00625,0.41875,0.016666667,0,0,0,0.008333333,0,0.00625,0.175,0,0,0.0125,0,0,0.0375,0.00625,0.00625,0.008333333,0,0.004166667,0,0.002083333,0,0,0.004166667,0.03125,0,0,0,0.010416667,0,0.002083333,0,0,0.002083333,0,0.00625,0.004166667,0,0.002083333,0.060416667,0,0.00625,0.185416667,0.11875,0.08125,0.00625,0.01875,0.039583333,0.55,0.00625,0.585416667,0.385416667,0.016666667,0.00625,0.391666667,0.608333333,0.6125,0.00625,0.05625,0.039583333,0.085416667,0.2,2010-2016
1627098,Malcolm Delaney,Guard,56,17.42857143,2.214285714,5.642857143,0.410714286,1.571428571,1.071428571,1.321428571,0.142857143,1.660714286,2.696428571,0.017857143,0.553571429,1.375,1.571428571,5.910714286,1.071428571,101.9092593,101.8388889,0.235740741,1.517037037,24.23148148,0.008481481,0.112518519,0,13.39814815,0.411814815,0.453314815,0.194925926,99.13037037,0.065537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
203798,PJ Hairston,Wing,113,17.64321534,2.07079646,6.03539823,1.061946903,3.592920354,0.716814159,0.902654867,0.415929204,1.92920354,0.530973451,0.212389381,0.477876106,0.566371681,1.752212389,5.920353982,-2.707964602,100.7327434,109.0637168,0.054176991,0.238938053,7.119380531,0.023920354,0.11760177,0,7.678761062,0.40419469,0.43019469,0.174123894,97.49,0.033513274,0,0,0,0,0.346704871,0.653295129,0,0.00286533,0.001432665,0,0.00286533,0.001432665,0,0,0.02722063,0,0.042979943,0,0,0.004297994,0.00286533,0,0,0,0.005730659,0.004297994,0.005730659,0.693409742,0.007163324,0,0,0,0.020057307,0.007163324,0,0.085959885,0,0,0,0,0,0.001432665,0.004297994,0,0.001432665,0,0.004297994,0,0.012893983,0,0.005730659,0.001432665,0.001432665,0,0,0,0.020057307,0,0.001432665,0,0,0.004297994,0.00286533,0.00286533,0.004297994,0,0,0,0,0.015759312,0.075931232,0.461318052,0.054441261,0.00286533,0.126074499,0.065902579,0.213467049,0.00286533,0.253581662,0.591690544,0.061604585,0.09025788,0.594555874,0.405444126,0.359598854,0.00286533,0.214899713,0.209169054,0.107449857,0.106017192,2010-2016
201563,Michael Beasley,Forward,350,21.55914286,4.774285714,10.47428571,0.551428571,1.568571429,1.617142857,2.197142857,0.914285714,3.228571429,1.308571429,0.488571429,0.502857143,1.722857143,1.988571429,11.71714286,-2.362857143,99.36781609,109.1612069,0.102560345,0.595862069,8.444252874,0.043683908,0.168477011,0,12.4933908,0.466071839,0.490002874,0.26891954,96.91787356,0.079614943,0,0,0,0,0.473933649,0.526066351,0,0.002369668,0.009478673,0,0,0.002369668,0.004739336,0,0.063981043,0.002369668,0.104265403,0.002369668,0.002369668,0.026066351,0,0,0,0.026066351,0.018957346,0.011848341,0,0.428909953,0.004739336,0,0.004739336,0.004739336,0.016587678,0.028436019,0,0.068720379,0,0,0.007109005,0,0,0.011848341,0.014218009,0,0.002369668,0,0.004739336,0.002369668,0.009478673,0,0.011848341,0.009478673,0.002369668,0,0,0,0.009478673,0.002369668,0,0,0,0.04028436,0.002369668,0.009478673,0.011848341,0.002369668,0,0.007109005,0,0.004739336,0.018957346,0.063981043,0.018957346,0,0.390995261,0.182464455,0.32464455,0,0.428909953,0.101895735,0.236966825,0.232227488,0.101895735,0.898104265,0.523696682,0,0.082938389,0.092417062,0.170616114,0.130331754,2010-2016
203953,Jabari Parker,Forward,152,32.07182018,6.375,12.97368421,0.513157895,1.506578947,2.519736842,3.368421053,1.657894737,3.901315789,2.059210526,0.368421053,0.980263158,1.677631579,2.019736842,15.78289474,-2.651315789,103.2453947,107.2546053,0.102585526,0.936710526,10.86447368,0.061013158,0.137842105,0,9.096710526,0.504796053,0.540855263,0.224236842,97.55723684,0.101927632,0,0,0,0,0.490566038,0.509433962,0.003430532,0.007718696,0.004288165,0.01457976,0.054888508,0.002572899,0.003430532,0,0.032590051,0,0.054888508,0.001715266,0.000857633,0.012006861,0.000857633,0,0.000857633,0.001715266,0.019725557,0.011149228,0.003430532,0.39193825,0.007718696,0,0.000857633,0.003430532,0.011149228,0.024871355,0,0.14922813,0.000857633,0,0.001715266,0.000857633,0,0.018867925,0.003430532,0.000857633,0.032590051,0,0.005145798,0,0.001715266,0,0.012006861,0.001715266,0.004288165,0,0,0,0.018867925,0,0.003430532,0,0,0.01457976,0,0.028301887,0.018867925,0.002572899,0.001715266,0.003430532,0,0.004288165,0.009433962,0.024013722,0.011149228,0,0.323327616,0.141509434,0.490566038,0,0.582332762,0.044596913,0.17238422,0.200686106,0.044596913,0.955403087,0.66380789,0,0.04974271,0.059176672,0.103773585,0.123499142,2010-2016
203613,Jonathon Simmons,Wing,110,15.93393939,2.236363636,4.790909091,0.354545455,1.027272727,1.290909091,1.727272727,0.3,1.7,1.309090909,0.218181818,0.554545455,0.972727273,1.881818182,6.118181818,2.518181818,107.7240741,101.4518519,0.133814815,0.688518519,18.56925926,0.022851852,0.103916667,0,12.23703704,0.482203704,0.541185185,0.173648148,97.39148148,0.061222222,0,0,0,0,0.507462687,0.492537313,0.003731343,0,0.003731343,0,0.041044776,0,0.007462687,0,0.037313433,0,0.130597015,0,0,0.003731343,0,0,0,0.003731343,0.03358209,0.003731343,0.01119403,0.343283582,0.003731343,0,0,0,0.041044776,0,0,0.100746269,0,0,0.003731343,0,0,0.003731343,0.048507463,0,0.026119403,0,0.014925373,0,0,0,0.026119403,0,0,0,0,0,0.044776119,0,0,0,0,0,0.003731343,0.029850746,0.014925373,0,0,0.007462687,0,0.007462687,0.048507463,0.108208955,0.037313433,0.007462687,0.134328358,0.149253731,0.514925373,0.007462687,0.619402985,0.194029851,0.104477612,0.074626866,0.201492537,0.798507463,0.671641791,0.007462687,0.063432836,0.063432836,0.104477612,0.089552239,2010-2016
201785,Othyus Jeffers,Wing,23,15.86884058,1.47826087,3.086956522,0.043478261,0.260869565,1.434782609,2.173913043,1.130434783,2.173913043,0.913043478,0,0.739130435,0.652173913,1.52173913,4.434782609,2,101.573913,103.3043478,0.077347826,0.347826087,15.77826087,0.067434783,0.143608696,0,10.25217391,0.374652174,0.432217391,0.115652174,109.2521739,0.011434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
201814,Gary Forbes,Forward,112,13.1985119,2.107142857,4.866071429,0.428571429,1.258928571,1.116071429,1.589285714,0.491071429,1.464285714,0.919642857,0.089285714,0.419642857,0.892857143,1.1875,5.758928571,-0.8125,95.90892857,105.7848214,0.121125,0.501160714,11.24991071,0.037276786,0.130776786,0,13.23392857,0.409580357,0.450196429,0.216928571,96.11589286,0.034607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
1112,Ben Wallace,Center,116,18.94856322,0.870689655,2.025862069,0.017241379,0.051724138,0.301724138,0.896551724,1.810344828,3.517241379,0.99137931,0.905172414,0.870689655,0.672413793,1.206896552,2.060344828,-2.293103448,94.74568966,103.3758621,0.077698276,0.425258621,22.56267241,0.098232759,0.241844828,0,14.78448276,0.305025862,0.306327586,0.072456897,89.29387931,0.112439655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-2016
203894,Shabazz Napier,Guard,138,13.23140097,1.391304348,3.811594203,0.695652174,2.028985507,0.688405797,0.913043478,0.202898551,1.18115942,1.855072464,0.043478261,0.586956522,1.072463768,0.956521739,4.166666667,-0.652173913,98.45735294,103.6632353,0.240014706,0.813970588,25.19154412,0.019933824,0.11075,0,12.90808824,0.377088235,0.411926471,0.189625,107.8703676,0.071551471,0,0,0,0,0.358796296,0.641203704,0,0,0,0,0,0,0,0,0.092592593,0.006944444,0.069444444,0,0,0,0.002314815,0,0,0,0,0.002314815,0.002314815,0.664351852,0.002314815,0,0,0,0.025462963,0.023148148,0,0.043981481,0,0,0,0,0,0.006944444,0.009259259,0,0,0,0.00462963,0,0.009259259,0,0.002314815,0.002314815,0,0,0,0,0.00462963,0,0,0,0,0.002314815,0.002314815,0,0,0,0.002314815,0,0,0.018518519,0.05787037,0.400462963,0.055555556,0.002314815,0.25462963,0.071759259,0.157407407,0.002314815,0.19212963,0.513888889,0.076388889,0.215277778,0.516203704,0.483796296,0.331018519,0.002314815,0.212962963,0.261574074,0.094907407,0.097222222,2010-2016
203897,Zach LaVine,Guard,206,28.82200647,5.072815534,11.37864078,1.45631068,3.839805825,2.072815534,2.524271845,0.359223301,2.567961165,3.237864078,0.17961165,0.796116505,2.101941748,2.203883495,13.67475728,-4.640776699,101.1305825,110.7135922,0.201291262,1.488058252,18.08300971,0.016101942,0.106276699,0,12.49951456,0.480597087,0.517300971,0.225529126,97.55533981,0.080436893,0,0,0,0,0.439274924,0.560725076,0,0.002416918,0,0.001208459,0.012084592,0.001208459,0.00060423,0,0.131117825,0.00060423,0.10694864,0,0,0.007854985,0.002416918,0,0,0.001812689,0.004229607,0.002416918,0.004229607,0.483987915,0.001812689,0.001208459,0.003625378,0,0.007250755,0.020543807,0.006042296,0.071903323,0,0,0.003021148,0,0,0.001812689,0.009667674,0.004833837,0.001812689,0,0.002416918,0,0.004229607,0,0.002416918,0.003625378,0.00060423,0.00060423,0,0.001208459,0.018731118,0,0.00060423,0,0,0.009667674,0.001208459,0.012084592,0.012084592,0,0,0.008459215,0.00060423,0.024773414,0.022356495,0.251359517,0.021752266,0.001812689,0.315407855,0.081570997,0.305740181,0.001812689,0.367371601,0.295468278,0.070694864,0.264652568,0.296676737,0.703323263,0.509365559,0.001812689,0.16858006,0.166767372,0.073716012,0.079758308,2010-2016
203898,Tyler Ennis,Guard,111,11.20165165,1.468468468,3.63963964,0.288288288,0.927927928,0.288288288,0.396396396,0.243243243,0.954954955,1.846846847,0.054054054,0.441441441,1.009009009,1.171171171,3.513513514,-1.747747748,99.03513514,108.5684685,0.250702703,0.793783784,28.13891892,0.019486486,0.108054054,0,14.60990991,0.353675676,0.370324324,0.198684685,94.99036036,0.073297297,0,0,0,0,0.411411411,0.588588589,0,0,0,0.003003003,0.006006006,0,0.003003003,0,0.081081081,0.003003003,0.108108108,0,0,0.006006006,0.009009009,0,0,0,0.006006006,0.009009009,0,0.435435435,0.003003003,0,0.003003003,0,0.069069069,0.003003003,0,0.147147147,0,0,0,0.003003003,0,0.003003003,0.015015015,0,0,0,0,0,0.027027027,0,0.015015015,0.006006006,0.009009009,0,0,0,0.015015015,0,0,0,0,0.006006006,0,0,0,0,0,0,0,0.006006006,0.039039039,0.186186186,0.018018018,0.003003003,0.201201201,0.18018018,0.372372372,0.003003003,0.462462462,0.243243243,0.192192192,0.099099099,0.246246246,0.753753754,0.582582583,0.003003003,0.072072072,0.132132132,0.093093093,0.117117117,2010-2016
203900,Markel Brown,Guard,111,15.77207207,1.846846847,4.837837838,0.495495495,1.684684685,1.081081081,1.378378378,0.369369369,1.711711712,1.18018018,0.243243243,0.621621622,0.747747748,1.36036036,5.27027027,-2.405405405,99.10810811,111.281982,0.111369369,0.616306306,13.60801802,0.020027027,0.113414414,0,9.115315315,0.358963964,0.426801802,0.183252252,105.2110811,0.036351351,0,0,0,0,0.378026071,0.621973929,0,0.003724395,0.005586592,0.005586592,0.020484171,0.001862197,0.005586592,0,0.04283054,0,0.067039106,0,0.001862197,0.005586592,0,0,0,0,0.003724395,0.005586592,0.003724395,0.590316574,0.00744879,0,0.001862197,0,0.020484171,0.00744879,0.003724395,0.094972067,0,0,0.001862197,0,0,0.003724395,0.013035382,0.003724395,0.003724395,0,0.003724395,0,0.00744879,0,0.001862197,0,0.005586592,0,0,0,0.013035382,0,0.001862197,0,0,0.003724395,0.001862197,0.005586592,0.003724395,0.001862197,0.003724395,0.00744879,0.001862197,0.011173184,0.067039106,0.223463687,0.057728119,0.001862197,0.268156425,0.08566108,0.296089385,0.001862197,0.357541899,0.348230912,0.078212291,0.2141527,0.348230912,0.651769088,0.458100559,0.001862197,0.17132216,0.124767225,0.096834264,0.147113594,2010-2016
203901,Elfrid Payton,Guard,213,29.64084507,4.300469484,9.807511737,0.34741784,1.220657277,1.497652582,2.530516432,1.084507042,2.807511737,6.234741784,0.309859155,1.375586854,2.342723005,2.244131455,10.44600939,-2.220657277,100.8654028,105.9336493,0.311180095,2.942199052,31.74170616,0.037696682,0.105985782,0,12.83933649,0.436729858,0.456454976,0.196924171,97.79336493,0.086853081,0,0,0,0,0.431600547,0.568399453,0.000683995,0.002051984,0,0.002735978,0.006839945,0.002735978,0.006155951,0.000683995,0.070451436,0.002735978,0.138850889,0,0.000683995,0.001367989,0.003419973,0,0,0,0.004787962,0.006155951,0.002051984,0.313269494,0.008891929,0,0.004787962,0,0.08002736,0.004787962,0.001367989,0.158686731,0,0.000683995,0,0,0,0.017783858,0.012995896,0.001367989,0.000683995,0,0.011627907,0,0.026675787,0,0.006839945,0.008207934,0.010943912,0.000683995,0,0,0.019151847,0,0,0,0,0.006155951,0.000683995,0.011627907,0.002051984,0,0,0,0,0.037619699,0.013679891,0.06497948,0.013679891,0.000683995,0.177838577,0.257181943,0.471956224,0.000683995,0.632010944,0.092339261,0.162790698,0.112175103,0.093023256,0.906976744,0.743502052,0.000683995,0.05129959,0.077975376,0.056087551,0.070451436,2010-2016
203902,Semaj Christon,Guard,40,14.51291667,1.35,3.975,0.2,1.05,0.275,0.575,0.35,1.075,2.275,0.075,0.35,0.7,1.25,3.175,-2.45,104.6820513,110.8769231,0.236487179,1.051282051,32.26641026,0.022153846,0.088948718,0,8.020512821,0.289051282,0.293025641,0.144769231,102.6453846,0.028948718,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.2,0.2,0.4,0,0.4,0,0.2,0.8,0.4,0.2,0,0,0.4,0,2010-2016
203903,Jordan Clarkson,Guard,196,28.59634354,5.392857143,12.21938776,1.12755102,3.346938776,1.933673469,2.397959184,0.969387755,2.474489796,2.647959184,0.12755102,1.071428571,1.734693878,1.974489796,13.84693878,-5.673469388,100.4319588,110.985567,0.161798969,1.334943299,14.20463918,0.038953608,0.093701031,0,10.26134021,0.475623711,0.510989691,0.228350515,98.13154639,0.087561856,0,0,0,0,0.438040346,0.561959654,0.000576369,0.001152738,0.002881844,0.003458213,0.006340058,0.002305476,0.002881844,0,0.081268012,0.001152738,0.072622478,0,0.000576369,0.009221902,0.001152738,0,0,0.002881844,0.006340058,0.005763689,0.005763689,0.466282421,0.006916427,0.002881844,0.002881844,0.001152738,0.062824207,0.025360231,0.001729107,0.099135447,0,0.000576369,0.003458213,0.001152738,0,0.007492795,0.01556196,0.003458213,0.003458213,0,0.004034582,0,0.005763689,0.000576369,0.012680115,0.002881844,0.004034582,0,0,0.000576369,0.014985591,0,0,0,0,0.00518732,0.002305476,0.00518732,0.00518732,0,0.000576369,0.002881844,0.000576369,0.021902017,0.028818444,0.211527378,0.016714697,0.001152738,0.262824207,0.16945245,0.309510086,0.001152738,0.416714697,0.257060519,0.152737752,0.172334294,0.258213256,0.741786744,0.560806916,0.001152738,0.106051873,0.152161383,0.088760807,0.091066282,2010-2016
201858,Cartier Martin,Forward,195,13.62333333,1.815384615,4.553846154,0.979487179,2.584615385,0.548717949,0.779487179,0.292307692,1.579487179,0.471794872,0.112820513,0.41025641,0.517948718,1.220512821,5.158974359,-0.523076923,98.55435897,104.7712821,0.050123077,0.225589744,7.119897436,0.022594872,0.121769231,0,8.276923077,0.407907692,0.422902564,0.176364103,99.44041026,-0.005307692,0,0,0,0,0.283018868,0.716981132,0,0,0,0,0,0,0,0,0,0,0.056603774,0,0,0,0,0,0,0,0,0,0,0.886792453,0,0,0,0,0,0,0,0.037735849,0,0,0,0,0,0,0,0,0,0,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075471698,0.41509434,0.113207547,0.018867925,0.20754717,0.056603774,0.113207547,0.018867925,0.132075472,0.603773585,0.056603774,0.188679245,0.622641509,0.377358491,0.301886792,0.018867925,0.264150943,0.132075472,0.150943396,0.132075472,2010-2016
203909,KJ McDaniels,Wing,132,13.61717172,1.787878788,4.446969697,0.454545455,1.553030303,1.007575758,1.310606061,0.666666667,1.439393939,0.659090909,0.659090909,0.424242424,1,1.386363636,5.037878788,-1.575757576,98.21818182,100.6439394,0.05280303,0.343560606,7.446893939,0.054590909,0.115075758,0,12.13863636,0.378545455,0.417143939,0.185462121,105.1189394,0.116363636,0,0,0,0,0.403131115,0.596868885,0.003913894,0.017612524,0,0.003913894,0.029354207,0,0,0,0.017612524,0,0.064579256,0.001956947,0.003913894,0,0.001956947,0,0,0.001956947,0,0.003913894,0.001956947,0.510763209,0.009784736,0,0.001956947,0,0.015655577,0.005870841,0.005870841,0.127201566,0,0,0.001956947,0.001956947,0,0.007827789,0.003913894,0.01369863,0.001956947,0.001956947,0.005870841,0,0.009784736,0,0,0.003913894,0.021526419,0.003913894,0,0,0.01369863,0,0.001956947,0.001956947,0,0.01369863,0.001956947,0.01369863,0.003913894,0,0,0.019569472,0,0.021526419,0.058708415,0.266144814,0.019569472,0,0.129158513,0.095890411,0.430528376,0,0.499021526,0.344422701,0.078277886,0.078277886,0.344422701,0.655577299,0.612524462,0,0.088062622,0.142857143,0.056751468,0.099804305,2010-2016
203914,Gary Harris,Guard,163,24.94887526,3.588957055,8.085889571,1.098159509,3.226993865,1.233128834,1.576687117,0.63190184,1.742331288,1.576687117,0.190184049,1.061349693,1.098159509,1.619631902,9.509202454,-2.165644172,100.4795031,108.9602484,0.094416149,0.77689441,11.88074534,0.027093168,0.077950311,0,10.3,0.451689441,0.479670807,0.163732919,100.6245342,0.076385093,0,0,0,0,0.431886983,0.568113017,0,0,0.001009082,0,0.014127144,0.003027245,0.004036327,0,0.033299697,0.004036327,0.086781029,0.002018163,0.001009082,0.009081736,0.001009082,0,0.001009082,0.001009082,0.027245207,0.002018163,0.002018163,0.528758829,0.004036327,0,0.002018163,0,0.036326942,0.015136226,0.002018163,0.070635721,0,0,0.003027245,0,0,0.020181635,0.024217962,0.003027245,0.004036327,0,0.00605449,0,0.012108981,0,0.004036327,0.002018163,0,0,0,0,0.019172553,0,0,0,0,0.001009082,0.003027245,0.012108981,0.018163471,0,0.001009082,0.002018163,0,0.013118063,0.087790111,0.262361251,0.055499495,0.001009082,0.16851665,0.077699294,0.347124117,0.001009082,0.394550959,0.405650858,0.091826438,0.106962664,0.406659939,0.593340061,0.489404642,0.001009082,0.119071645,0.142280525,0.108980827,0.13925328,2010-2016
203915,Spencer Dinwiddie,Guard,80,16.22854167,1.825,4.9,0.4125,1.5375,1.375,1.725,0.25,1.65,2.775,0.225,0.4875,0.975,1.7375,5.4375,-3.2375,92.46923077,105.1705128,0.325961538,1.373833333,29.6175641,0.01424359,0.095358974,0,11.75,0.357564103,0.403589744,0.181384615,97.26076923,0.01575641,0,0,0,0,0.315315315,0.684684685,0,0,0,0,0,0,0,0,0.045045045,0,0.103603604,0,0,0,0.004504505,0,0,0,0,0.004504505,0,0.599099099,0,0,0.004504505,0,0.040540541,0.004504505,0,0.09009009,0,0,0,0,0,0.004504505,0.009009009,0,0,0,0.018018018,0,0.009009009,0,0.004504505,0.004504505,0,0.004504505,0,0,0.018018018,0,0,0,0,0,0,0.004504505,0,0,0.004504505,0,0,0.022522523,0.009009009,0.310810811,0.009009009,0.009009009,0.225225225,0.171171171,0.265765766,0.009009009,0.373873874,0.328828829,0.157657658,0.130630631,0.337837838,0.662162162,0.486486486,0.009009009,0.112612613,0.198198198,0.058558559,0.135135135,2010-2016
203917,Nik Stauskas,Guard,199,21.62908497,2.338235294,6.053921569,1.161764706,3.416666667,1.098039216,1.367647059,0.230392157,1.848039216,1.602941176,0.299019608,0.455882353,1.068627451,1.495098039,6.93627451,-3.642156863,98.24851485,108.3019802,0.10379703,0.710841584,16.10737624,0.010980198,0.090148515,0,13.56435644,0.417356436,0.455861386,0.146594059,99.98123762,0.029777228,0,0,0,0,0.382180539,0.617819461,0.001172333,0,0,0,0.008206331,0.001172333,0.003516999,0,0.037514654,0.003516999,0.058616647,0.002344666,0,0.004689332,0.003516999,0,0,0.001172333,0.003516999,0.002344666,0.008206331,0.665885111,0.002344666,0.001172333,0,0,0,0.016412661,0,0.092614302,0,0,0,0,0,0.009378664,0.011723329,0,0.008206331,0,0.004689332,0,0.005861665,0,0,0.001172333,0,0,0,0,0.014067995,0,0,0,0,0.005861665,0,0.009378664,0.003516999,0,0,0,0,0.008206331,0.075029308,0.388042204,0.098475967,0,0.126611958,0.065650645,0.246189918,0,0.281359906,0.561547479,0.049237984,0.107854631,0.561547479,0.438452521,0.395076202,0,0.174677608,0.188745604,0.134818288,0.106682298,2010-2016
