Method,K,Cluster,Size,Center,Center-Forward,Forward-Center,Forward,Forward-Guard,Guard-Forward,Guard,Feature Set,Player IDs
K-Means++,4,1,3,0,0,0,0.3333333333333333,0,0,0.6666666666666666,2,1626153 1626154 1627863
K-Means++,4,2,167,0.1317365269461078,0,0.023952095808383235,0.32335329341317365,0.017964071856287425,0.059880239520958084,0.4431137724550898,2,1626144 200746 1626156 1626157 200752 1626163 1626164 1626167 200765 200782 202083 1626196 200794 203897 203901 203903 203914 2754 2200 203930 203932 203933 203935 2216 203952 2225 203954 203967 203468 201933 201935 201937 201939 201942 201949 201950 201951 201952 204001 201959 201960 204020 201976 203476 201988 201943 204060 200755 203999 203076 203077 203078 203079 203081 203082 203083 203084 201954 203090 203093 203095 203109 203110 203115 200768 2440 203145 203953 203507 201142 201143 201144 201156 201163 201188 201980 2544 2546 2548 202326 203521 202328 202329 2594 202331 202335 202322 202323 1627742 202340 202339 202355 203210 201152 202397 201158 204456 2730 202695 2736 1713 2738 1627763 2749 203459 203460 203469 203471 2772 203484 203486 203490 203496 203497 203500 203501 203503 203506 101107 101108 101114 203524 101141 101145 101150 203552 202738 101162 203585 202330 203917 203918 201565 201566 201567 201568 201569 201572 201577 201583 201584 201586 201587 201588 201599 201609 202681 2207 202684 202685 202689 202691 202693 202694 202696 202697 202699 203085 202704 202709 202710 202711 202720 202066 202734 203944 2037
K-Means++,4,3,134,0.12686567164179105,0.007462686567164179,0.07462686567164178,0.3208955223880597,0.014925373134328358,0.08955223880597014,0.3358208955223881,2,1897 1626148 1626151 1626166 1626174 1626175 1626176 200770 1626184 200779 1626191 1626192 1627832 1626199 1626203 1626210 1627835 203894 200826 1626246 203912 1626254 203923 2756 203934 1626273 203940 203948 203949 203950 203962 1626312 201936 201941 1627855 1627362 201956 201962 201975 101249 1626159 203998 2365 203094 203096 203098 202087 203112 203114 203118 1626173 203148 202130 101106 201148 201155 204002 1627777 201177 2555 1626202 1627884 2617 1627735 1627736 1627738 1627740 1627743 1627745 1627746 1627751 1627754 1627748 1627756 1627757 1627758 1627761 1627762 1627767 202362 1627771 1627773 1627774 1627778 1627781 1627786 1627787 202349 202390 202391 1626780 2034 1627812 1627815 1627817 1718 1627834 2747 203457 2757 203462 2760 1627849 1627850 1627854 203481 203898 203487 203493 1627879 203510 1627749 203526 203527 101133 203909 101179 101181 101187 201573 201575 201582 201589 202620 201600 1627826 201628 201202 202682 202692 202700 202713 202718 203461
K-Means++,4,4,159,0.13836477987421383,0.05660377358490566,0.07547169811320754,0.3584905660377358,0.012578616352201259,0.07547169811320754,0.2830188679245283,2,1626143 1626145 1626147 1626149 1626150 1626155 1626158 200751 1626161 1626162 200757 1626168 1626169 1626170 1626171 1626172 200771 1626181 1626185 1626204 1626209 203895 203902 1626245 203915 1626257 203922 203924 203925 203926 2199 2210 203939 203943 203957 1627752 202683 203991 201945 203994 201961 204014 201967 201973 204028 1627770 204038 203080 203086 203087 203089 203092 203101 2399 203107 203120 203124 203138 203141 1626178 2449 1626179 203186 201145 201147 201149 201150 203200 203613 201160 201162 201166 201167 101112 201977 1891 2403 201196 1626195 202325 2561 2564 2571 201228 201229 2585 204025 2592 202332 202334 202337 202338 202324 1627733 1627734 1627737 1627739 1627741 1627747 1627750 202344 1627759 202357 203382 1627775 1627755 1627783 1627785 1627789 202389 2733 2734 1627823 1717 2743 2744 203458 203463 1627851 1627852 203473 203477 203482 202703 203488 203498 203504 101109 203512 203516 203518 202498 101123 203530 101135 101138 101139 203546 202714 101161 203584 201563 201571 201578 201579 201580 201585 201601 1938 201627 1627827 202687 202688 203937 202702 1627098 202722 202730 202732
K-Means++,5,1,3,0,0,0,0.3333333333333333,0,0,0.6666666666666666,2,1626153 1626154 1627863
K-Means++,5,2,301,0.13953488372093023,0.029900332225913623,0.046511627906976744,0.3289036544850498,0.016611295681063124,0.059800664451827246,0.3787375415282392,2,1626143 1626144 1626147 1626149 1626150 200746 1626155 1626156 1626157 200751 200752 1626161 1626162 1626163 1626164 200757 1626167 1626168 1626169 1626170 1626172 200765 200771 1626181 1626185 200782 202083 1626196 200794 1626204 203897 203901 203902 203903 1626245 203914 203915 2754 1626257 203922 203924 203925 203926 2199 2200 203930 203932 203933 203935 2210 203939 203943 2216 203952 2225 203954 203957 203967 203468 202683 201933 201935 201937 201939 201942 203991 201945 203994 201949 201950 201951 201952 204001 201959 201960 201961 201967 204020 201973 201976 203476 204028 201988 204038 201943 204060 200755 203999 203076 203077 203078 203079 203081 203082 203083 203084 201954 203086 203087 203089 203090 203093 203095 2399 203107 203109 203110 203115 203120 203124 200768 203141 2440 203145 1626178 1626179 203953 203186 203507 201142 201143 201144 201145 201147 201149 203200 201156 203613 201160 201162 201163 201166 201167 101112 1891 201188 201980 2403 201196 2544 2546 1626195 2548 202325 2561 2564 202326 203521 2571 201228 201229 202328 202329 2585 204025 2594 202331 202332 202334 202335 202337 202322 202323 202324 1627734 1627737 1627739 1627741 1627742 202340 202339 1627750 202344 1627759 202355 202357 203382 1627775 203210 201152 1627783 1627785 1627789 202389 202397 201158 204456 2730 202695 2733 2734 1627823 2736 1713 2738 1627763 1717 2743 2744 2749 203458 203459 203460 203463 1627851 203469 203471 203473 2772 203482 202703 203484 203486 203488 203490 203496 203497 203498 203500 203501 203503 203504 203506 101107 101108 101109 203512 101114 203516 203518 203524 203530 101135 101139 101141 101145 203546 202714 101150 203552 202738 101161 101162 203584 203585 202330 203917 203918 201563 201565 201566 201567 201568 201569 201571 201572 201577 201578 201579 201580 201583 201584 201585 201586 201587 201588 201599 201601 201609 1938 201627 1627827 202681 2207 202684 202685 202687 202688 202689 202691 202693 202694 203937 202696 202697 202699 202702 203085 202704 202709 202710 202711 1627098 202720 202722 202730 202732 202066 202734 203944 2037
K-Means++,5,3,2,0,0,0,0,0,0,0.5,2,1626312 101249
K-Means++,5,4,147,0.12244897959183673,0.006802721088435374,0.07482993197278912,0.36054421768707484,0.013605442176870748,0.09523809523809523,0.30612244897959184,2,1897 1626145 1626148 1626151 1626158 1626166 1626171 1626174 1626175 1626176 200770 1626184 200779 1626191 1627832 1626199 1626203 1626209 1626210 1627835 203895 200826 1626246 203912 1626254 203923 2756 203934 1626273 203940 203949 203950 203962 1627752 201936 201941 1627855 1627362 201956 201962 204014 201975 1627770 1626159 203998 2365 203080 203092 203094 203096 203098 203101 202087 203112 203114 203118 1626173 203138 203148 2449 202130 101106 201148 201150 201155 204002 201977 1627777 201177 2555 1626202 2592 1627884 2617 202338 1627733 1627735 1627736 1627740 1627743 1627745 1627746 1627747 1627751 1627754 1627748 1627756 1627757 1627758 1627761 1627762 202362 1627771 1627773 1627774 1627778 1627755 1627781 1627786 1627787 202349 202390 202391 1626780 1627812 1627815 1627817 1718 1627834 2747 203457 203462 2760 1627849 1627850 1627852 203477 203898 203487 203493 1627879 203510 202498 101123 203526 203527 101133 101138 203909 101179 101181 101187 201573 201575 201582 201589 202620 201600 1627826 201628 201202 202682 202692 202700 202713 202718 203461
K-Means++,5,5,10,0.1,0,0.1,0.2,0,0.2,0.4,2,1626192 203894 203948 1627738 1627767 2034 2757 1627854 203481 1627749
K-Means++,6,1,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,6,2,191,0.14659685863874344,0.04712041884816754,0.05235602094240838,0.33507853403141363,0.020942408376963352,0.06806282722513089,0.3298429319371728,2,1626144 1626147 1626149 1626150 1626155 200751 1626161 1626162 1626163 200757 1626168 1626169 1626170 200765 200771 1626181 200782 203901 203903 1626245 2754 1626257 203922 203924 203925 203926 2199 203930 203932 203933 2210 203939 203943 2216 2225 203957 203967 202683 203991 201945 203994 201949 201951 201959 201960 201961 201967 201973 203476 204028 201988 204038 201943 204060 203077 203082 203086 203089 203090 203093 203120 203124 203141 2440 203145 1626178 1626179 203186 201145 201147 201149 203200 201156 203613 201160 201166 201167 101112 1891 201980 2403 201196 1626195 202325 2564 203521 2571 201228 201229 202328 202329 2585 204025 2594 202332 202334 202335 202337 202323 202324 1627734 1627737 1627739 1627741 1627742 1627750 202344 1627759 202357 203382 1627775 203210 201152 1627783 1627785 202389 202397 201158 204456 2730 2733 2736 1713 2738 1627763 2744 2749 203458 203459 203460 1627851 203469 203473 203482 202703 203486 203488 203496 203498 203500 203501 203503 203504 101107 101109 203512 203516 203518 203524 203530 101135 101139 101141 101145 203546 202714 203552 101161 203584 203585 203917 201563 201571 201577 201578 201580 201584 201585 201601 1938 1627827 2207 202684 202685 202687 202688 203937 202696 202697 202702 203085 202709 202711 1627098 202720 202722 202732 202066 202734 203944 2037
K-Means++,6,3,97,0.10309278350515463,0,0.061855670103092786,0.3402061855670103,0.020618556701030927,0.13402061855670103,0.3402061855670103,2,1626143 1626145 1626158 1626166 1626171 1626172 1626185 1626192 1626196 1626199 1626204 1626209 1627835 203894 203895 200826 203902 203915 2756 1626273 203949 1627752 201936 201956 204014 201975 1627770 1626159 203080 203087 203092 203094 203101 2399 203107 1626173 203138 2449 101106 201150 201155 201162 201977 201177 2561 2592 202338 1627733 1627735 1627747 1627751 1627748 1627756 1627758 1627761 1627774 1627755 1627786 1627789 202391 1627812 1627815 2734 1627823 1717 2743 2747 203457 2757 203463 1627852 203477 203481 203898 203487 1627749 202498 101123 203526 101138 203909 101181 101187 201575 201579 201582 201589 201600 1627826 201627 202682 202692 202700 202713 202718 202730 203461
K-Means++,6,4,89,0.1348314606741573,0,0.033707865168539325,0.30337078651685395,0.011235955056179775,0.02247191011235955,0.4943820224719101,2,200746 1626156 1626157 200752 1626164 1626167 202083 200794 203897 203914 2200 203935 203952 203954 203468 201933 201935 201937 201939 201942 201950 201952 204001 204020 201976 200755 203999 203076 203078 203079 203081 203083 203084 201954 203095 203109 203110 203115 200768 203953 203507 201142 201143 201144 201163 201188 2544 2546 2548 202326 202331 202322 202340 202339 202355 202695 203471 2772 203484 203490 203497 203506 101108 101114 101150 202738 101162 202330 203918 201565 201566 201567 201568 201569 201572 201583 201586 201587 201588 201599 201609 202681 202689 202691 202693 202694 202699 202704 202710
K-Means++,6,5,1,0,0,0,0,0,0,0,2,1626312
K-Means++,6,6,83,0.13253012048192772,0.012048192771084338,0.08433734939759036,0.3614457831325301,0,0.07228915662650602,0.30120481927710846,2,1897 1626148 1626151 1626174 1626175 1626176 200770 1626184 200779 1626191 1627832 1626203 1626210 1626246 203912 1626254 203923 203934 203940 203948 203950 203962 201941 1627855 1627362 201962 1626154 101249 203998 2365 203096 203098 202087 203112 203114 203118 203148 202130 201148 204002 1627777 2555 1626202 1627884 2617 1627736 1627738 1627740 1627743 1627745 1627746 1627754 1627757 1627762 1627767 202362 1627771 1627773 1627778 1627781 1627787 202349 202390 1626780 2034 1627817 1718 1627834 203462 2760 1627849 1627850 1627854 203493 1627879 203510 203527 101133 101179 201573 202620 201628 201202
K-Means++,7,1,40,0.125,0.025,0.05,0.375,0,0.05,0.325,2,1897 1626151 1626175 1627832 1626203 203912 203950 1627362 1626154 203998 203096 202087 203112 203114 203148 201148 2555 2617 1627738 1627740 1627743 1627745 1627754 1627757 1627762 202362 1627778 1627787 202349 202390 1627849 1627854 203493 1627879 203527 101133 201573 202620 201628 201202
K-Means++,7,2,65,0.06153846153846154,0.015384615384615385,0,0.09230769230769231,0,0.09230769230769231,0.7384615384615385,2,1626144 1626145 1626150 1626156 200751 1626170 200765 200771 203901 203902 2200 203935 2225 201937 201950 201951 201952 201976 201988 201943 204060 201954 203107 203110 2440 201149 203613 201166 1891 201980 201196 2561 2564 203521 201228 202329 2585 204025 202335 202323 1627739 1627785 202397 204456 2733 2734 2738 1627763 2749 2757 203486 203504 101108 101109 101114 101145 202714 201571 1938 203937 202704 202709 1627098 202732 202066
K-Means++,7,3,39,0.1282051282051282,0,0.10256410256410256,0.358974358974359,0,0.1282051282051282,0.23076923076923078,2,1626148 1626174 1626176 200770 1626184 200779 1626191 1626192 203894 203923 203934 203940 203948 203962 1626312 201941 1627855 101249 2365 203098 202130 204002 1627884 1627736 1627746 1627767 1627771 1627773 1627774 2034 1627817 1718 1627834 203462 2760 1627850 203510 101179 203461
K-Means++,7,4,75,0.13333333333333333,0,0.04,0.3333333333333333,0.013333333333333334,0.02666666666666667,0.4533333333333333,2,200746 1626157 200752 1626164 1626167 202083 200794 203897 203914 203952 203954 203468 201933 201935 201939 201942 204001 204020 200755 203999 203076 203078 203079 203081 203084 203095 203109 203115 200768 203953 203507 201142 201143 201144 201163 201188 2544 2546 2548 202326 202331 202322 202340 202339 202355 202695 203471 2772 203484 203490 203497 203506 101150 202738 101162 202330 203918 201565 201566 201567 201568 201569 201572 201583 201587 201588 201599 201609 202681 202689 202691 202693 202694 202699 202710
K-Means++,7,5,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,7,6,92,0.10869565217391304,0,0.07608695652173914,0.32608695652173914,0.021739130434782608,0.11956521739130435,0.34782608695652173,2,1626143 1626158 1626166 1626171 1626172 1626185 1626196 1626199 1626209 1626210 1627835 203895 200826 1626246 203915 1626254 2756 1626273 203949 1627752 201936 201956 201962 204014 201975 1627770 1626159 203080 203087 203092 203094 203101 2399 203118 1626173 203138 2449 101106 201150 201155 201977 1627777 201177 1626202 2592 202338 1627733 1627735 1627747 1627751 1627748 1627756 1627758 1627761 1627755 1627781 1627786 1627789 202391 1626780 1627812 1627815 1627823 1717 2747 203457 203463 1627852 203477 203481 203898 203487 1627749 202498 101123 203526 101138 203909 101181 101187 201575 201582 201589 201600 1627826 201627 202682 202692 202700 202713 202718 202730
K-Means++,7,7,150,0.18,0.05333333333333334,0.06666666666666667,0.4266666666666667,0.02666666666666667,0.05333333333333334,0.19333333333333333,2,1626147 1626149 1626155 1626161 1626162 1626163 200757 1626168 1626169 1626181 200782 1626204 203903 1626245 2754 1626257 203922 203924 203925 203926 2199 203930 203932 203933 2210 203939 203943 2216 203957 203967 202683 203991 201945 203994 201949 201959 201960 201961 201967 201973 203476 204028 204038 203077 203082 203083 203086 203089 203090 203093 203120 203124 203141 203145 1626178 1626179 203186 201145 201147 203200 201156 201160 201162 201167 101112 2403 1626195 202325 2571 201229 202328 2594 202332 202334 202337 202324 1627734 1627737 1627741 1627742 1627750 202344 1627759 202357 203382 1627775 203210 201152 1627783 202389 201158 2730 2736 1713 2743 2744 203458 203459 203460 1627851 203469 203473 203482 202703 203488 203496 203498 203500 203501 203503 101107 203512 203516 203518 203524 203530 101135 101139 101141 203546 203552 101161 203584 203585 203917 201563 201577 201578 201579 201580 201584 201585 201586 201601 1627827 2207 202684 202685 202687 202688 202696 202697 202702 203085 202711 202720 202722 202734 203944 2037
K-Means++,8,1,36,0.1388888888888889,0.027777777777777776,0.08333333333333333,0.3888888888888889,0,0.05555555555555555,0.25,2,1897 1626151 1626174 200779 1627832 1626203 203912 203934 203950 201941 1627362 1626154 203998 203096 202087 201148 2555 2617 1627740 1627743 1627745 1627754 1627757 1627762 1627778 1627787 202349 202390 1627849 203493 1627879 203527 101133 202620 201628 201202
K-Means++,8,2,90,0.16666666666666666,0,0.044444444444444446,0.32222222222222224,0.011111111111111112,0.022222222222222223,0.43333333333333335,2,200746 1626157 200752 1626164 1626167 202083 200794 203897 203903 203914 203952 203954 203468 201933 201935 201939 201942 204001 204020 203476 200755 203999 203076 203078 203079 203081 203083 203084 203095 203109 203115 200768 203953 203507 201142 201143 201144 201163 201188 2544 2546 2548 202326 202331 202322 202340 202339 202355 201152 2730 202695 203471 2772 203484 203490 203497 203500 203501 203506 101141 101150 202738 101162 202330 203918 201565 201566 201567 201568 201569 201572 201583 201584 201586 201587 201588 201599 201609 202681 202685 202689 202691 202693 202694 202696 202699 203085 202710 203944 2037
K-Means++,8,3,76,0.06578947368421052,0.02631578947368421,0.02631578947368421,0.11842105263157894,0,0.09210526315789473,0.6710526315789473,2,1626144 1626145 1626150 1626156 200751 1626170 200765 200771 203901 203902 203915 2200 203935 2225 201937 201949 201950 201951 201952 201976 201988 201943 204060 201954 203107 203110 2440 201149 203613 201166 1891 201980 201196 2561 2564 203521 201228 202329 2585 204025 202335 202323 1627739 1627785 202397 204456 2733 2734 1713 2738 1627763 2749 203482 203486 203504 101108 101109 203512 101114 203524 101135 101145 202714 203552 101161 203585 203917 201571 1938 203937 202704 202709 1627098 202730 202732 202066
K-Means++,8,4,137,0.16058394160583941,0.051094890510948905,0.058394160583941604,0.45255474452554745,0.029197080291970802,0.072992700729927,0.17518248175182483,2,1626143 1626147 1626149 1626155 1626161 1626162 1626163 200757 1626168 1626169 1626171 1626172 1626181 1626185 200782 1626204 1626209 1626245 2754 1626257 203922 203924 203925 203926 2199 203930 203932 203933 2210 203939 203943 2216 203957 203967 202683 203991 201945 203994 201959 201960 201961 201967 201973 204028 204038 203077 203082 203086 203087 203089 203090 203093 2399 203120 203124 203141 203145 1626178 1626179 203186 201145 201147 203200 201156 201160 201162 201167 101112 2403 1626195 202325 2571 201229 202328 2594 202332 202334 202337 202324 1627733 1627734 1627737 1627741 1627742 1627750 202344 1627759 202357 203382 1627775 203210 1627783 1627789 202389 201158 1627823 2736 2743 2744 203458 203459 203460 203463 1627851 203469 203473 202703 203488 203496 203498 203503 101107 203516 203518 203530 101139 203546 203584 201563 201577 201578 201579 201580 201585 201601 201627 1627827 2207 202684 202687 202688 202697 202702 202711 202720 202722 202734
K-Means++,8,5,14,0.21428571428571427,0,0,0.2857142857142857,0,0,0.42857142857142855,2,1626176 1626191 1626312 101249 203098 204002 1627884 1627736 1627773 1627774 1627817 203462 1627850 101179
K-Means++,8,6,98,0.10204081632653061,0,0.08163265306122448,0.3469387755102041,0.02040816326530612,0.11224489795918367,0.32653061224489793,2,1626148 1626158 1626166 1626175 200770 1626184 1626196 1626199 1626210 1627835 203895 200826 1626246 1626254 203923 2756 1626273 203940 203949 203962 1627752 201936 1627855 201956 201962 204014 201975 1627770 1626159 2365 203080 203092 203094 203101 203112 203114 203118 1626173 203138 203148 2449 202130 101106 201150 201155 201977 1627777 201177 1626202 2592 202338 1627735 1627746 1627747 1627751 1627748 1627756 1627758 1627761 202362 1627771 1627755 1627781 1627786 202391 1626780 1627812 1627815 1717 1718 1627834 2747 203457 2760 1627852 203477 203898 203487 203510 202498 101123 203526 101138 203909 101181 101187 201573 201575 201582 201589 201600 1627826 202682 202692 202700 202713 202718 203461
K-Means++,8,7,10,0.1,0,0.1,0.2,0,0.2,0.4,2,1626192 203894 203948 1627738 1627767 2034 2757 1627854 203481 1627749
K-Means++,8,8,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,9,1,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,9,2,90,0.14444444444444443,0.07777777777777778,0.08888888888888889,0.4111111111111111,0.011111111111111112,0.06666666666666667,0.2,2,1626147 1626149 1626155 1626161 1626162 1626168 1626169 1626170 1626172 1626181 1626185 1626204 1626209 1626245 1626257 203922 203924 203925 2210 203939 203943 203957 201945 203994 201967 201973 204028 204038 203086 203089 2399 203120 203124 203141 1626178 1626179 203186 201145 201147 203200 201160 201162 201167 101112 2403 1626195 202325 2571 201229 202332 202334 202337 1627734 1627737 1627741 1627750 1627759 202357 203382 1627775 1627783 1627789 202389 1627823 2743 2744 203458 203463 1627851 203473 203488 203498 203518 203530 203546 203584 201563 201578 201579 201580 201585 201601 201627 1627827 202687 202688 202702 202722 202730 202732
K-Means++,9,3,50,0.08,0,0.06,0.32,0.02,0,0.52,2,200746 1626157 200752 1626164 200794 203897 203952 203468 201933 201935 201939 201942 203999 203076 203078 203079 203081 203084 200768 203953 203507 201142 201143 201144 201188 2544 2546 2548 202326 202331 202322 202340 202339 202695 203471 202738 202330 201565 201566 201567 201568 201569 201572 201587 201588 201609 202681 202689 202691 202710
K-Means++,9,4,94,0.20212765957446807,0,0.02127659574468085,0.425531914893617,0.031914893617021274,0.07446808510638298,0.24468085106382978,2,1626163 200757 1626167 200782 202083 203903 203914 2754 203926 2199 203930 203932 203933 2216 203954 203967 202683 203991 201949 204001 201959 201960 201961 204020 203476 200755 203077 203082 203083 203090 203093 203095 203109 203115 203145 201156 201163 202328 202329 2594 202335 202324 1627742 202344 202355 203210 201152 201158 2730 2736 1713 203459 203460 203469 2772 202703 203484 203490 203496 203497 203500 203501 203503 203506 101107 203516 203524 101139 101141 101150 203552 101162 203585 203917 203918 201577 201583 201584 201586 201599 2207 202684 202685 202693 202694 202696 202697 202699 203085 202711 202720 202734 203944 2037
K-Means++,9,5,17,0.11764705882352941,0,0.058823529411764705,0.23529411764705882,0,0.17647058823529413,0.4117647058823529,2,1626191 1626192 1627832 203894 203923 203948 101249 204002 1627736 1627738 1627767 1627774 2034 1627817 2757 203481 1627749
K-Means++,9,6,1,0,0,0,0,0,0,0,2,1626312
K-Means++,9,7,64,0.125,0.015625,0.09375,0.390625,0,0.0625,0.265625,2,1897 1626148 1626151 1626174 1626175 1626176 200770 1626184 200779 1626203 1626210 203912 1626254 203934 203940 203950 203962 201941 1627362 1626154 203998 2365 203096 203098 202087 203112 203114 203118 202130 201148 2555 1626202 1627884 2617 1627740 1627743 1627745 1627746 1627754 1627757 1627762 1627771 1627778 1627781 1627787 202349 202390 1718 1627834 203462 2760 1627849 1627850 1627854 203493 1627879 203510 203527 101133 101179 201573 202620 201628 201202
K-Means++,9,8,81,0.12345679012345678,0,0.06172839506172839,0.3333333333333333,0.024691358024691357,0.09876543209876543,0.35802469135802467,2,1626143 1626158 1626166 1626171 1626196 1626199 1627835 203895 200826 1626246 203915 2756 1626273 203949 1627752 201936 1627855 201956 201962 204014 201975 1627770 1626159 203080 203087 203092 203094 203101 1626173 203138 203148 2449 101106 201150 201155 201977 1627777 201177 2592 202338 1627733 1627735 1627747 1627751 1627748 1627756 1627758 1627761 202362 1627773 1627755 1627786 202391 1626780 1627812 1627815 1717 2747 203457 1627852 203477 203898 203487 202498 101123 203526 101138 203909 101181 101187 201575 201582 201589 201600 1627826 202682 202692 202700 202713 202718 203461
K-Means++,9,9,64,0.078125,0.03125,0.015625,0.078125,0,0.09375,0.703125,2,1626144 1626145 1626150 1626156 200751 200765 200771 203901 203902 2200 203935 2225 201937 201950 201951 201952 201976 201988 201943 204060 201954 203107 203110 2440 201149 203613 201166 1891 201980 201196 2561 2564 203521 201228 2585 204025 202323 1627739 1627785 202397 204456 2733 2734 2738 1627763 2749 203482 203486 203504 101108 101109 203512 101114 101135 101145 202714 101161 201571 1938 203937 202704 202709 1627098 202066
K-Means++,10,1,21,0.19047619047619047,0,0.09523809523809523,0.2857142857142857,0,0,0.3333333333333333,2,1897 203912 203950 1627362 1626154 202087 2617 1627754 1627757 1627762 1627778 1627787 202349 202390 1627849 1627854 1627879 101133 202620 201628 201202
K-Means++,10,2,3,0.3333333333333333,0,0,0,0,0,0.3333333333333333,2,1626312 101249 204002
K-Means++,10,3,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,10,4,27,0.1111111111111111,0,0,0.2222222222222222,0,0.037037037037037035,0.6296296296296297,2,1626156 200752 1626196 200826 203914 2200 203954 201933 201950 201961 201975 1626159 203079 203115 202329 202335 202340 202391 1627812 1717 2747 203469 203487 101108 203918 201588 202704
K-Means++,10,5,9,0.1111111111111111,0,0.1111111111111111,0.2222222222222222,0,0.2222222222222222,0.3333333333333333,2,1626192 203894 203948 1627738 1627767 2034 2757 203481 1627749
K-Means++,10,6,61,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.09836065573770492,0,0.09836065573770492,0.7213114754098361,2,1626144 1626145 1626150 200751 1626170 200765 200771 203901 203902 203935 2225 201937 201949 201951 201952 201976 201988 201943 204060 201954 203107 203110 2440 201149 203613 201166 1891 201980 201196 2561 2564 203521 201228 2585 204025 202323 1627739 1627785 202397 204456 2733 2734 2738 1627763 2749 203486 203504 101109 101114 101135 101145 202714 203552 101161 201571 1938 203937 202709 1627098 202732 202066
K-Means++,10,7,55,0.10909090909090909,0.01818181818181818,0.05454545454545454,0.43636363636363634,0,0.09090909090909091,0.2727272727272727,2,1626148 1626151 1626174 1626175 1626176 200770 1626184 200779 1626191 1626203 1626246 1626254 203923 203934 203940 203962 201941 1627855 201962 203998 2365 203096 203098 203112 203114 203118 202130 201148 1627777 2555 1627884 1627736 1627740 1627743 1627745 1627746 202362 1627771 1627773 1627774 1627781 1626780 1627817 1718 1627834 203462 2760 1627850 203493 203510 203527 101179 201573 202692 203461
K-Means++,10,8,75,0.10666666666666667,0,0.09333333333333334,0.3333333333333333,0.02666666666666667,0.14666666666666667,0.29333333333333333,2,1626143 1626158 1626166 1626171 1626172 1626185 1627832 1626199 1626209 1626210 1627835 203895 203915 2756 1626273 203949 1627752 201936 201956 204014 1627770 203080 203087 203092 203094 203101 2399 1626173 203138 203148 2449 101106 201150 201155 201977 201177 1626202 2592 202338 1627733 1627735 1627747 1627751 1627748 1627756 1627758 1627761 1627755 1627786 1627789 1627815 1627823 203457 203463 1627852 203477 203898 202498 101123 203526 101138 203909 101181 101187 201575 201582 201589 201600 1627826 201627 202682 202700 202713 202718 202730
K-Means++,10,9,140,0.17142857142857143,0.05714285714285714,0.05714285714285714,0.4357142857142857,0.02857142857142857,0.05714285714285714,0.19285714285714287,2,1626147 1626149 1626155 1626161 1626162 1626163 200757 1626168 1626169 1626181 200782 1626204 203903 1626245 2754 1626257 203922 203924 203925 203926 2199 203930 203932 203933 2210 203939 203943 2216 203957 203967 202683 203991 201945 203994 201959 201960 201967 201973 204028 204038 203077 203082 203086 203089 203090 203093 203120 203124 203141 203145 1626178 1626179 203186 201145 201147 203200 201156 201160 201162 201167 101112 2403 1626195 202325 2571 201229 202328 2594 202332 202334 202337 202324 1627734 1627737 1627741 1627742 1627750 202344 1627759 202357 203382 1627775 203210 201152 1627783 202389 201158 2730 2736 1713 2743 2744 203458 203459 203460 1627851 203473 203482 202703 203488 203496 203498 203500 203501 203503 101107 203512 203516 203518 203524 203530 101139 101141 203546 203584 203585 203917 201563 201577 201578 201579 201580 201584 201585 201601 1627827 2207 202684 202685 202687 202688 202697 202702 203085 202711 202720 202722 202734 203944 2037
K-Means++,10,10,70,0.15714285714285714,0,0.05714285714285714,0.34285714285714286,0.014285714285714285,0.014285714285714285,0.4142857142857143,2,200746 1626157 1626164 1626167 202083 200794 203897 203952 203468 201935 201939 201942 204001 204020 203476 200755 203999 203076 203078 203081 203083 203084 203095 203109 200768 203953 203507 201142 201143 201144 201163 201188 2544 2546 2548 202326 202331 202322 202339 202355 202695 203471 2772 203484 203490 203497 203506 101150 202738 101162 202330 201565 201566 201567 201568 201569 201572 201583 201586 201587 201599 201609 202681 202689 202691 202693 202694 202696 202699 202710
K-Means++,11,1,2,0,0,0,0.5,0,0,0.5,2,1626153 1627863
K-Means++,11,2,89,0.10112359550561797,0,0.07865168539325842,0.34831460674157305,0.02247191011235955,0.14606741573033707,0.30337078651685395,2,1626143 1626145 1626158 1626166 1626171 1626172 1626185 1626199 1626209 1626210 1627835 203895 203902 1626246 1626254 203923 2756 1626273 203949 1627752 201936 1627855 201956 201962 204014 201975 1627770 203080 203087 203092 203094 203101 2399 203107 1626173 203138 2449 201150 201155 201977 1627777 201177 1626202 2592 202338 1627733 1627735 1627747 1627751 1627748 1627756 1627758 1627761 1627773 1627774 1627755 1627781 1627786 1627789 1626780 1627815 2734 1627823 2743 203457 203463 1627852 203477 203898 202498 101123 203526 101138 203909 101181 101187 201575 201582 201589 201600 1627826 201627 202682 202692 202700 202713 202718 202730 203461
